source_system,extraction_date,payroll_receipt_id,payroll_period,employee_id,first_name,last_name,department_code,employment_type,consulting_firm_tax_id,payroll_status,paid_days,monthly_salary,regular_hours,regular_hours_amount,overtime_hours,overtime_amount,productivity_bonus,absence_deduction,gross_pay,estimated_employer_cost
payroll_module,2026-06-29,PAY202511-01894,2025-11,1894,Valentino,Alvarez,D003,Contractor,30-87654321-0,NOT_PROCESSED,0,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.00,0.00
payroll_module,2026-06-29,PAY202512-01894,2025-12,1894,Valentino,Alvarez,D003,Contractor,30-87654321-0,NOT_PROCESSED,0,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0.00,0.00
payroll_module,2026-06-29,PAY202501-01895,2025-01,1895,Lourdes,Molina,D003,Permanent,,ACTIVE,30,0.0,167.77,368506.25,12.0,50400.0,0.0,10509.87,408396.38,528873.31
payroll_module,2026-06-29,PAY202502-01895,2025-02,1895,Lourdes,Molina,D003,Permanent,,ACTIVE,30,0.0,149.19,577914.92,9.0,37800.0,0.0,0.0,615714.92,797350.82
payroll_module,2026-06-29,PAY202503-01895,2025-03,1895,Lourdes,Molina,D003,Permanent,,ACTIVE,30,0.0,166.76,537579.69,5.0,21000.0,38445.5,0.0,597025.19,773147.62
payroll_module,2026-06-29,PAY202504-01895,2025-04,1895,Lourdes,Molina,D003,Permanent,,ACTIVE,30,0.0,150.04,478524.26,10.0,42000.0,0.0,0.0,520524.26,674078.92
payroll_module,2026-06-29,PAY202505-01895,2025-05,1895,Lourdes,Molina,D003,Permanent,,ACTIVE,30,0.0,161.48,395820.47,5.0,21000.0,0.0,0.0,416820.47,539782.51
payroll_module,2026-06-29,PAY202506-01895,2025-06,1895,Lourdes,Molina,D003,Permanent,,ACTIVE,30,0.0,160.3,440835.35,10.0,42000.0,19468.87,24038.2,478266.02,619354.5
payroll_module,2026-06-29,PAY202507-01895,2025-07,1895,Lourdes,Molina,D003,Permanent,,ACTIVE,30,0.0,157.85,468278.66,13.0,54600.0,0.0,0.0,522878.66,677127.86
payroll_module,2026-06-29,PAY202508-01895,2025-08,1895,Lourdes,Molina,D003,Permanent,,ACTIVE,30,0.0,146.82,449088.8,6.0,25200.0,0.0,0.0,474288.8,614204.0
payroll_module,2026-06-29,PAY202509-01895,2025-09,1895,Lourdes,Molina,D003,Permanent,,ACTIVE,30,0.0,166.46,384515.71,11.0,46200.0,9360.79,0.0,440076.5,569899.07
payroll_module,2026-06-29,PAY202510-01895,2025-10,1895,Lourdes,Molina,D003,Permanent,,ACTIVE,30,0.0,170.07,308603.74,16.0,67200.0,0.0,0.0,375803.74,486665.84
payroll_module,2026-06-29,PAY202511-01895,2025-11,1895,Lourdes,Molina,D003,Permanent,,ACTIVE,30,0.0,188.64,647878.81,9.0,37800.0,0.0,0.0,685678.81,887954.06
payroll_module,2026-06-29,PAY202512-01895,2025-12,1895,Lourdes,Molina,D003,Permanent,,ACTIVE,30,0.0,167.7,412851.23,17.0,71400.0,9622.43,0.0,493873.66,639566.39
payroll_module,2026-06-29,PAY202501-01896,2025-01,1896,Rafael,Fernandez,D002,Permanent,,ACTIVE,30,12225.62,160.0,0.0,2.0,229.23,0.0,0.0,12454.85,16129.03
payroll_module,2026-06-29,PAY202502-01896,2025-02,1896,Rafael,Fernandez,D002,Permanent,,ACTIVE,30,12225.62,160.0,0.0,1.0,114.62,0.0,0.0,12340.24,15980.61
payroll_module,2026-06-29,PAY202503-01896,2025-03,1896,Rafael,Fernandez,D002,Permanent,,ACTIVE,30,12225.62,160.0,0.0,2.0,229.23,331.35,0.0,12786.2,16558.13
payroll_module,2026-06-29,PAY202504-01896,2025-04,1896,Rafael,Fernandez,D002,Permanent,,ACTIVE,30,12225.62,160.0,0.0,1.0,114.62,0.0,0.0,12340.24,15980.61
payroll_module,2026-06-29,PAY202505-01896,2025-05,1896,Rafael,Fernandez,D002,Permanent,,ACTIVE,30,12225.62,160.0,0.0,1.0,114.62,0.0,0.0,12340.24,15980.61
payroll_module,2026-06-29,PAY202506-01896,2025-06,1896,Rafael,Fernandez,D002,Permanent,,ACTIVE,30,12225.62,160.0,0.0,3.0,343.85,796.21,0.0,13365.68,17308.56
payroll_module,2026-06-29,PAY202507-01896,2025-07,1896,Rafael,Fernandez,D002,Permanent,,ACTIVE,30,12225.62,160.0,0.0,4.0,458.46,0.0,0.0,12684.08,16425.88
payroll_module,2026-06-29,PAY202508-01896,2025-08,1896,Rafael,Fernandez,D002,Permanent,,ACTIVE,30,12225.62,160.0,0.0,3.0,343.85,0.0,0.0,12569.47,16277.46
payroll_module,2026-06-29,PAY202509-01896,2025-09,1896,Rafael,Fernandez,D002,Permanent,,ACTIVE,30,12225.62,160.0,0.0,2.0,229.23,326.1,0.0,12780.95,16551.33
payroll_module,2026-06-29,PAY202510-01896,2025-10,1896,Rafael,Fernandez,D002,Permanent,,ACTIVE,30,12225.62,160.0,0.0,2.0,229.23,0.0,0.0,12454.85,16129.03
payroll_module,2026-06-29,PAY202511-01896,2025-11,1896,Rafael,Fernandez,D002,Permanent,,ACTIVE,30,12225.62,160.0,0.0,4.0,458.46,0.0,0.0,12684.08,16425.88
payroll_module,2026-06-29,PAY202512-01896,2025-12,1896,Rafael,Fernandez,D002,Permanent,,ACTIVE,30,12225.62,160.0,0.0,2.0,229.23,451.12,0.0,12905.97,16713.23
payroll_module,2026-06-29,PAY202501-01897,2025-01,1897,Agostina,Avila,D001,Permanent,,ACTIVE,30,10429.6,160.0,0.0,0.0,0.0,0.0,0.0,10429.6,13506.33
payroll_module,2026-06-29,PAY202502-01897,2025-02,1897,Agostina,Avila,D001,Permanent,,ACTIVE,30,10429.6,160.0,0.0,2.0,195.55,0.0,0.0,10625.15,13759.57
payroll_module,2026-06-29,PAY202503-01897,2025-03,1897,Agostina,Avila,D001,Permanent,,ACTIVE,30,10429.6,160.0,0.0,2.0,195.55,231.54,0.0,10856.69,14059.41
payroll_module,2026-06-29,PAY202504-01897,2025-04,1897,Agostina,Avila,D001,Permanent,,ACTIVE,30,10429.6,160.0,0.0,2.0,195.55,0.0,0.0,10625.15,13759.57
payroll_module,2026-06-29,PAY202505-01897,2025-05,1897,Agostina,Avila,D001,Permanent,,ACTIVE,30,10429.6,160.0,0.0,3.0,293.33,0.0,0.0,10722.93,13886.19
payroll_module,2026-06-29,PAY202506-01897,2025-06,1897,Agostina,Avila,D001,Permanent,,ACTIVE,30,10429.6,160.0,0.0,3.0,293.33,533.86,0.0,11256.79,14577.54
payroll_module,2026-06-29,PAY202507-01897,2025-07,1897,Agostina,Avila,D001,Permanent,,ACTIVE,30,10429.6,160.0,0.0,7.0,684.44,0.0,0.0,11114.04,14392.68
payroll_module,2026-06-29,PAY202508-01897,2025-08,1897,Agostina,Avila,D001,Permanent,,ACTIVE,30,10429.6,160.0,0.0,0.0,0.0,0.0,0.0,10429.6,13506.33
payroll_module,2026-06-29,PAY202509-01897,2025-09,1897,Agostina,Avila,D001,Permanent,,ACTIVE,30,10429.6,160.0,0.0,1.0,97.78,501.39,0.0,11028.77,14282.26
payroll_module,2026-06-29,PAY202510-01897,2025-10,1897,Agostina,Avila,D001,Permanent,,ACTIVE,30,10429.6,160.0,0.0,1.0,97.78,0.0,0.0,10527.38,13632.96
payroll_module,2026-06-29,PAY202511-01897,2025-11,1897,Agostina,Avila,D001,Permanent,,ACTIVE,30,10429.6,160.0,0.0,2.0,195.55,0.0,0.0,10625.15,13759.57
payroll_module,2026-06-29,PAY202512-01897,2025-12,1897,Agostina,Avila,D001,Permanent,,ACTIVE,30,10429.6,160.0,0.0,1.0,97.78,422.37,0.0,10949.75,14179.93
payroll_module,2026-06-29,PAY202501-01898,2025-01,1898,Violeta,Ojeda,D005,Permanent,,ACTIVE,30,56915.64,160.0,0.0,2.0,1067.17,0.0,0.0,57982.81,75087.74
payroll_module,2026-06-29,PAY202502-01898,2025-02,1898,Violeta,Ojeda,D005,Permanent,,ACTIVE,30,56915.64,160.0,0.0,7.0,3735.09,0.0,0.0,60650.73,78542.7
payroll_module,2026-06-29,PAY202503-01898,2025-03,1898,Violeta,Ojeda,D005,Permanent,,ACTIVE,30,56915.64,160.0,0.0,7.0,3735.09,4807.83,0.0,65458.56,84768.84
payroll_module,2026-06-29,PAY202504-01898,2025-04,1898,Violeta,Ojeda,D005,Permanent,,ACTIVE,30,56915.64,160.0,0.0,5.0,2667.92,0.0,0.0,59583.56,77160.71
payroll_module,2026-06-29,PAY202505-01898,2025-05,1898,Violeta,Ojeda,D005,Permanent,,ACTIVE,30,56915.64,160.0,0.0,4.0,2134.34,0.0,0.0,59049.98,76469.72
payroll_module,2026-06-29,PAY202506-01898,2025-06,1898,Violeta,Ojeda,D005,Permanent,,ACTIVE,30,56915.64,160.0,0.0,11.0,5869.43,3574.33,0.0,66359.4,85935.42
payroll_module,2026-06-29,PAY202507-01898,2025-07,1898,Violeta,Ojeda,D005,Permanent,,ACTIVE,30,56915.64,160.0,0.0,11.0,5869.43,0.0,0.0,62785.07,81306.67
payroll_module,2026-06-29,PAY202508-01898,2025-08,1898,Violeta,Ojeda,D005,Permanent,,ACTIVE,30,56915.64,160.0,0.0,7.0,3735.09,0.0,0.0,60650.73,78542.7
payroll_module,2026-06-29,PAY202509-01898,2025-09,1898,Violeta,Ojeda,D005,Permanent,,ACTIVE,30,56915.64,160.0,0.0,6.0,3201.5,1221.81,0.0,61338.95,79433.94
payroll_module,2026-06-29,PAY202510-01898,2025-10,1898,Violeta,Ojeda,D005,Permanent,,ACTIVE,30,56915.64,160.0,0.0,6.0,3201.5,0.0,0.0,60117.14,77851.7
payroll_module,2026-06-29,PAY202511-01898,2025-11,1898,Violeta,Ojeda,D005,Permanent,,ACTIVE,30,56915.64,160.0,0.0,11.0,5869.43,0.0,0.0,62785.07,81306.67
payroll_module,2026-06-29,PAY202512-01898,2025-12,1898,Violeta,Ojeda,D005,Permanent,,ACTIVE,30,56915.64,160.0,0.0,6.0,3201.5,4161.09,0.0,64278.23,83240.31
payroll_module,2026-06-29,PAY202501-01899,2025-01,1899,Thiago,Duarte,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,156.3,3218.95,2.0,72.10,0.00,0.00,3291.05,3554.33
payroll_module,2026-06-29,PAY202502-01899,2025-02,1899,Thiago,Duarte,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,163.57,3368.70,0.0,0.00,0.00,0.00,3368.70,3638.20
payroll_module,2026-06-29,PAY202503-01899,2025-03,1899,Thiago,Duarte,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,149.49,3078.79,2.0,72.10,208.28,0.00,3359.17,3627.90
payroll_module,2026-06-29,PAY202504-01899,2025-04,1899,Thiago,Duarte,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,167.31,3445.72,2.0,72.10,0.00,0.00,3517.82,3799.25
payroll_module,2026-06-29,PAY202505-01899,2025-05,1899,Thiago,Duarte,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,150.05,3090.38,1.0,36.05,0.00,196.90,2929.53,3163.89
payroll_module,2026-06-29,PAY202506-01899,2025-06,1899,Thiago,Duarte,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,187.49,3861.37,2.0,72.10,355.08,0.00,4288.55,4631.63
payroll_module,2026-06-29,PAY202507-01899,2025-07,1899,Thiago,Duarte,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,168.18,3463.62,3.0,108.15,0.00,0.00,3571.77,3857.51
payroll_module,2026-06-29,PAY202508-01899,2025-08,1899,Thiago,Duarte,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,181.23,3732.54,3.0,108.15,0.00,82.85,3757.84,4058.47
payroll_module,2026-06-29,PAY202509-01899,2025-09,1899,Thiago,Duarte,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,141.14,2906.75,6.0,216.30,41.05,81.28,3082.82,3329.45
payroll_module,2026-06-29,PAY202510-01899,2025-10,1899,Thiago,Duarte,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,167.54,3450.53,3.0,108.15,0.00,0.00,3558.68,3843.37
payroll_module,2026-06-29,PAY202511-01899,2025-11,1899,Thiago,Duarte,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,186.89,3848.99,7.0,252.35,0.00,0.00,4101.34,4429.45
payroll_module,2026-06-29,PAY202512-01899,2025-12,1899,Thiago,Duarte,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,158.66,3267.63,2.0,72.10,269.04,0.00,3608.77,3897.47
payroll_module,2026-06-29,PAY202501-01900,2025-01,1900,Nicolas,Castro,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,148.92,5179.14,2.0,71.03,0.00,0.00,5250.17,5670.18
payroll_module,2026-06-29,PAY202502-01900,2025-02,1900,Nicolas,Castro,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,173.91,6048.07,5.0,177.58,0.00,0.00,6225.65,6723.70
payroll_module,2026-06-29,PAY202503-01900,2025-03,1900,Nicolas,Castro,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,166.24,5781.31,4.0,142.07,281.28,0.00,6204.66,6701.03
payroll_module,2026-06-29,PAY202504-01900,2025-04,1900,Nicolas,Castro,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,150.84,5245.93,1.0,35.52,0.00,0.00,5281.45,5703.97
payroll_module,2026-06-29,PAY202505-01900,2025-05,1900,Nicolas,Castro,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,160.4,5578.37,3.0,106.55,0.00,0.00,5684.92,6139.71
payroll_module,2026-06-29,PAY202506-01900,2025-06,1900,Nicolas,Castro,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,161.87,5629.45,4.0,142.07,246.40,0.00,6017.92,6499.35
payroll_module,2026-06-29,PAY202507-01900,2025-07,1900,Nicolas,Castro,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,153.7,5345.18,5.0,177.58,0.00,0.00,5522.76,5964.58
payroll_module,2026-06-29,PAY202508-01900,2025-08,1900,Nicolas,Castro,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,161.5,5616.76,3.0,106.55,0.00,0.00,5723.31,6181.17
payroll_module,2026-06-29,PAY202509-01900,2025-09,1900,Nicolas,Castro,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,164.34,5715.40,5.0,177.58,439.62,0.00,6332.60,6839.21
payroll_module,2026-06-29,PAY202510-01900,2025-10,1900,Nicolas,Castro,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,154.55,5375.02,5.0,177.58,0.00,0.00,5552.60,5996.81
payroll_module,2026-06-29,PAY202511-01900,2025-11,1900,Nicolas,Castro,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,155.49,5407.53,5.0,177.58,0.00,0.00,5585.11,6031.92
payroll_module,2026-06-29,PAY202512-01900,2025-12,1900,Nicolas,Castro,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,168.96,5876.19,2.0,71.03,201.71,0.00,6148.93,6640.84
payroll_module,2026-06-29,PAY202501-01901,2025-01,1901,Juan Ignacio,Gonzalez,D005,Permanent,,ACTIVE,30,11158.02,160.0,0.0,11.0,1150.67,0.0,0.0,12308.69,15939.75
payroll_module,2026-06-29,PAY202502-01901,2025-02,1901,Juan Ignacio,Gonzalez,D005,Permanent,,ACTIVE,30,11158.02,160.0,0.0,6.0,627.64,0.0,0.0,11785.66,15262.43
payroll_module,2026-06-29,PAY202503-01901,2025-03,1901,Juan Ignacio,Gonzalez,D005,Permanent,,ACTIVE,30,11158.02,160.0,0.0,6.0,627.64,1046.08,0.0,12831.74,16617.1
payroll_module,2026-06-29,PAY202504-01901,2025-04,1901,Juan Ignacio,Gonzalez,D005,Permanent,,ACTIVE,30,11158.02,160.0,0.0,6.0,627.64,0.0,0.0,11785.66,15262.43
payroll_module,2026-06-29,PAY202505-01901,2025-05,1901,Juan Ignacio,Gonzalez,D005,Permanent,,ACTIVE,30,11158.02,160.0,0.0,5.0,523.03,0.0,0.0,11681.05,15126.96
payroll_module,2026-06-29,PAY202506-01901,2025-06,1901,Juan Ignacio,Gonzalez,D005,Permanent,,ACTIVE,30,11158.02,160.0,0.0,15.0,1569.1,824.23,0.0,13551.35,17549.0
payroll_module,2026-06-29,PAY202507-01901,2025-07,1901,Juan Ignacio,Gonzalez,D005,Permanent,,ACTIVE,30,11158.02,160.0,0.0,15.0,1569.1,0.0,0.0,12727.12,16481.62
payroll_module,2026-06-29,PAY202508-01901,2025-08,1901,Juan Ignacio,Gonzalez,D005,Permanent,,ACTIVE,30,11158.02,160.0,0.0,11.0,1150.67,0.0,0.0,12308.69,15939.75
payroll_module,2026-06-29,PAY202509-01901,2025-09,1901,Juan Ignacio,Gonzalez,D005,Permanent,,ACTIVE,30,11158.02,160.0,0.0,3.0,313.82,374.68,0.0,11846.52,15341.24
payroll_module,2026-06-29,PAY202510-01901,2025-10,1901,Juan Ignacio,Gonzalez,D005,Permanent,,ACTIVE,30,11158.02,160.0,0.0,5.0,523.03,0.0,0.0,11681.05,15126.96
payroll_module,2026-06-29,PAY202511-01901,2025-11,1901,Juan Ignacio,Gonzalez,D005,Permanent,,ACTIVE,30,11158.02,160.0,0.0,5.0,523.03,0.0,0.0,11681.05,15126.96
payroll_module,2026-06-29,PAY202512-01901,2025-12,1901,Juan Ignacio,Gonzalez,D005,Permanent,,ACTIVE,30,11158.02,160.0,0.0,8.0,836.85,677.05,0.0,12671.92,16410.14
payroll_module,2026-06-29,PAY202501-01902,2025-01,1902,Matias,Rojas,D002,Permanent,,ACTIVE,30,6582.16,160.0,0.0,2.0,123.42,0.0,0.0,6705.58,8683.73
payroll_module,2026-06-29,PAY202502-01902,2025-02,1902,Matias,Rojas,D002,Permanent,,ACTIVE,30,6582.16,160.0,0.0,2.0,123.42,0.0,0.0,6705.58,8683.73
payroll_module,2026-06-29,PAY202503-01902,2025-03,1902,Matias,Rojas,D002,Permanent,,ACTIVE,30,6582.16,160.0,0.0,4.0,246.83,574.47,0.0,7403.46,9587.48
payroll_module,2026-06-29,PAY202504-01902,2025-04,1902,Matias,Rojas,D002,Permanent,,ACTIVE,30,6582.16,160.0,0.0,3.0,185.12,0.0,0.0,6767.28,8763.63
payroll_module,2026-06-29,PAY202505-01902,2025-05,1902,Matias,Rojas,D002,Permanent,,ACTIVE,30,6582.16,160.0,0.0,2.0,123.42,0.0,243.53,6462.05,8368.35
payroll_module,2026-06-29,PAY202506-01902,2025-06,1902,Matias,Rojas,D002,Permanent,,ACTIVE,30,6582.16,160.0,0.0,4.0,246.83,358.19,0.0,7187.18,9307.4
payroll_module,2026-06-29,PAY202507-01902,2025-07,1902,Matias,Rojas,D002,Permanent,,ACTIVE,30,6582.16,160.0,0.0,2.0,123.42,0.0,0.0,6705.58,8683.73
payroll_module,2026-06-29,PAY202508-01902,2025-08,1902,Matias,Rojas,D002,Permanent,,ACTIVE,30,6582.16,160.0,0.0,1.0,61.71,0.0,0.0,6643.87,8603.81
payroll_module,2026-06-29,PAY202509-01902,2025-09,1902,Matias,Rojas,D002,Permanent,,ACTIVE,30,6582.16,160.0,0.0,1.0,61.71,70.53,0.0,6714.4,8695.15
payroll_module,2026-06-29,PAY202510-01902,2025-10,1902,Matias,Rojas,D002,Permanent,,ACTIVE,30,6582.16,160.0,0.0,5.0,308.54,0.0,0.0,6890.7,8923.46
payroll_module,2026-06-29,PAY202511-01902,2025-11,1902,Matias,Rojas,D002,Permanent,,ACTIVE,30,6582.16,160.0,0.0,3.0,185.12,0.0,0.0,6767.28,8763.63
payroll_module,2026-06-29,PAY202512-01902,2025-12,1902,Matias,Rojas,D002,Permanent,,ACTIVE,30,6582.16,160.0,0.0,4.0,246.83,449.3,0.0,7278.29,9425.39
payroll_module,2026-06-29,PAY202501-01903,2025-01,1903,Abigail,Sanchez,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,161.56,5943.14,2.0,65.35,0.00,0.00,6008.49,6489.17
payroll_module,2026-06-29,PAY202502-01903,2025-02,1903,Abigail,Sanchez,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,160.15,5891.14,2.0,65.35,0.00,0.00,5956.49,6433.01
payroll_module,2026-06-29,PAY202503-01903,2025-03,1903,Abigail,Sanchez,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,173.42,6379.19,6.0,196.05,168.90,0.00,6744.14,7283.67
payroll_module,2026-06-29,PAY202504-01903,2025-04,1903,Abigail,Sanchez,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,171.84,6321.13,3.0,98.02,0.00,201.72,6217.43,6714.82
payroll_module,2026-06-29,PAY202505-01903,2025-05,1903,Abigail,Sanchez,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,159.82,5879.13,3.0,98.02,0.00,59.50,5917.65,6391.06
payroll_module,2026-06-29,PAY202506-01903,2025-06,1903,Abigail,Sanchez,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,139.42,5128.59,1.0,32.67,155.35,0.00,5316.61,5741.94
payroll_module,2026-06-29,PAY202507-01903,2025-07,1903,Abigail,Sanchez,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,132.98,4891.77,2.0,65.35,0.00,0.00,4957.12,5353.69
payroll_module,2026-06-29,PAY202508-01903,2025-08,1903,Abigail,Sanchez,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,160.56,5906.26,2.0,65.35,0.00,0.00,5971.61,6449.34
payroll_module,2026-06-29,PAY202509-01903,2025-09,1903,Abigail,Sanchez,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,164.56,6053.34,2.0,65.35,86.88,0.00,6205.57,6702.02
payroll_module,2026-06-29,PAY202510-01903,2025-10,1903,Abigail,Sanchez,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,144.0,5297.21,3.0,98.02,0.00,0.00,5395.23,5826.85
payroll_module,2026-06-29,PAY202511-01903,2025-11,1903,Abigail,Sanchez,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,162.41,5974.47,6.0,196.05,0.00,0.00,6170.52,6664.16
payroll_module,2026-06-29,PAY202512-01903,2025-12,1903,Abigail,Sanchez,D002,Contractor,30-12345678-9,ACTIVE,30,0.0,166.61,6128.63,4.0,130.70,66.55,0.00,6325.88,6831.95
payroll_module,2026-06-29,PAY202501-01904,2025-01,1904,Lautaro Ezequiel,Barrios,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,141.35,4865.20,1.0,51.26,0.00,0.00,4916.46,5309.78
payroll_module,2026-06-29,PAY202502-01904,2025-02,1904,Lautaro Ezequiel,Barrios,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,154.69,5324.22,4.0,205.03,0.00,0.00,5529.25,5971.59
payroll_module,2026-06-29,PAY202503-01904,2025-03,1904,Lautaro Ezequiel,Barrios,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,162.64,5597.71,3.0,153.77,301.57,0.00,6053.05,6537.29
payroll_module,2026-06-29,PAY202504-01904,2025-04,1904,Lautaro Ezequiel,Barrios,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,158.4,5452.04,0.0,0.00,0.00,584.19,4867.85,5257.28
payroll_module,2026-06-29,PAY202505-01904,2025-05,1904,Lautaro Ezequiel,Barrios,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,159.97,5505.94,4.0,205.03,0.00,96.78,5614.19,6063.33
payroll_module,2026-06-29,PAY202506-01904,2025-06,1904,Lautaro Ezequiel,Barrios,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,155.92,5366.36,6.0,307.54,423.48,0.00,6097.38,6585.17
payroll_module,2026-06-29,PAY202507-01904,2025-07,1904,Lautaro Ezequiel,Barrios,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,156.77,5395.81,6.0,307.54,0.00,76.43,5626.92,6077.07
payroll_module,2026-06-29,PAY202508-01904,2025-08,1904,Lautaro Ezequiel,Barrios,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,155.87,5364.87,4.0,205.03,0.00,0.00,5569.90,6015.49
payroll_module,2026-06-29,PAY202509-01904,2025-09,1904,Lautaro Ezequiel,Barrios,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,161.28,5550.85,0.0,0.00,140.35,0.00,5691.20,6146.50
payroll_module,2026-06-29,PAY202510-01904,2025-10,1904,Lautaro Ezequiel,Barrios,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,143.8,4949.53,3.0,153.77,0.00,0.00,5103.30,5511.56
payroll_module,2026-06-29,PAY202511-01904,2025-11,1904,Lautaro Ezequiel,Barrios,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,154.82,5328.66,3.0,153.77,0.00,0.00,5482.43,5921.02
payroll_module,2026-06-29,PAY202512-01904,2025-12,1904,Lautaro Ezequiel,Barrios,D002,Contractor,30-99887766-1,ACTIVE,30,0.0,156.95,5402.13,5.0,256.28,74.89,0.00,5733.30,6191.96
payroll_module,2026-06-29,PAY202501-01905,2025-01,1905,Alma,Ramirez,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,158.03,3860.00,2.0,101.64,0.00,0.00,3961.64,4278.57
payroll_module,2026-06-29,PAY202502-01905,2025-02,1905,Alma,Ramirez,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,160.84,3928.69,2.0,101.64,0.00,0.00,4030.33,4352.76
payroll_module,2026-06-29,PAY202503-01905,2025-03,1905,Alma,Ramirez,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,123.41,3014.30,7.0,355.74,255.54,0.00,3625.58,3915.63
payroll_module,2026-06-29,PAY202504-01905,2025-04,1905,Alma,Ramirez,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,153.7,3754.18,3.0,152.46,0.00,0.00,3906.64,4219.17
payroll_module,2026-06-29,PAY202505-01905,2025-05,1905,Alma,Ramirez,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,157.25,3841.03,2.0,101.64,0.00,0.00,3942.67,4258.08
payroll_module,2026-06-29,PAY202506-01905,2025-06,1905,Alma,Ramirez,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,182.63,4460.85,3.0,152.46,62.80,0.00,4676.11,5050.20
payroll_module,2026-06-29,PAY202507-01905,2025-07,1905,Alma,Ramirez,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,165.58,4044.38,5.0,254.10,0.00,0.00,4298.48,4642.36
payroll_module,2026-06-29,PAY202508-01905,2025-08,1905,Alma,Ramirez,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,169.27,4134.48,2.0,101.64,0.00,0.00,4236.12,4575.01
payroll_module,2026-06-29,PAY202509-01905,2025-09,1905,Alma,Ramirez,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,150.59,3678.24,3.0,152.46,321.04,0.00,4151.74,4483.88
payroll_module,2026-06-29,PAY202510-01905,2025-10,1905,Alma,Ramirez,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,170.44,4163.18,2.0,101.64,0.00,0.00,4264.82,4606.01
payroll_module,2026-06-29,PAY202511-01905,2025-11,1905,Alma,Ramirez,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,176.61,4313.82,5.0,254.10,0.00,0.00,4567.92,4933.35
payroll_module,2026-06-29,PAY202512-01905,2025-12,1905,Alma,Ramirez,D002,Contractor,30-11223344-5,ACTIVE,30,0.0,165.63,4045.73,0.0,0.00,72.78,0.00,4118.51,4447.99
payroll_module,2026-06-29,PAY202501-01906,2025-01,1906,Mia Valentina,Gutierrez,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,147.74,4739.90,5.0,198.06,0.00,0.00,4937.96,5333.00
payroll_module,2026-06-29,PAY202502-01906,2025-02,1906,Mia Valentina,Gutierrez,D005,Contractor,30-11223344-5,ACTIVE,30,0.0,135.98,4362.77,7.0,277.28,0.00,0.00,4640.05,5011.25
