extraction_date,source_system,source_file,source_row_number,employee_id,first_name,last_name,department_code,department_name,employment_type,salary,hourly_rate,overtime_hourly_rate,consulting_firm_tax_id,consulting_firm_legal_name,performance_rating_2024,performance_rating_2023,performance_rating_2022,performance_rating_2021,performance_rating_2020,turnover_flag
2026-06-29,legacy_hr_system,employees.csv,2776,2776,Francisca,Fernandez,D002,Human Resources,Contractor,,3953.52,5450.02,30-87654321-0,Beta Consulting,Good,Fair,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2777,2777,Clara,Blanco,D004,Sales,Permanent,127290.14,,,,,Good,Fair,Good,Good,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,2778,2778,Martina,Fernandez,D003,IT,Permanent,74018.98,,,,,Good,Poor,Good,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,2779,2779,Ambar,Herrera,D003,IT,Permanent,114111.58,,,,,Fair,Good,Fair,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2780,2780,Bastian,Gonzalez,D004,Sales,Permanent,129051.0,,,,,Good,Good,Poor,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2781,2781,Constanza,Fernandez,D002,Human Resources,Permanent,125266.09,,,,,Good,Excellent,Fair,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2782,2782,Joaquin,Rodriguez,D002,Human Resources,Permanent,64686.19,,,,,Good,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2783,2783,Julieta,Arias,D002,Human Resources,Permanent,93290.46,,,,,Good,Good,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2784,2784,Facundo,Lopez,D005,Operations,Permanent,118077.67,,,,,Good,Excellent,Good,Fair,Fair,1
2026-06-29,legacy_hr_system,employees.csv,2785,2785,Salvador,Maldonado,D003,IT,Contractor,,3429.03,2303.87,30-11223344-5,Gamma Consulting,Excellent,Poor,Poor,Poor,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2786,2786,Santino,Aguirre,D005,Operations,Permanent,115136.28,,,,,Fair,Fair,Good,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2787,2787,Lourdes,Diaz,D004,Sales,Permanent,124291.46,,,,,Excellent,Fair,Good,Excellent,Poor,0
2026-06-29,legacy_hr_system,employees.csv,2788,2788,Luciana,Flores,D001,Finance,Permanent,145488.36,,,,,Good,Good,Poor,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2789,2789,Nina,Chavez,D005,Operations,Permanent,140785.73,,,,,Fair,Fair,Good,Poor,Poor,0
2026-06-29,legacy_hr_system,employees.csv,2790,2790,Agostina,Romero,D004,Sales,Permanent,137477.14,,,,,Fair,Good,Fair,Excellent,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2791,2791,Candelaria,Silva,D005,Operations,Contractor,,2360.05,2592.0,30-87654321-0,Beta Consulting,Excellent,Good,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,2792,2792,Valentino,Miranda,D001,Finance,Contractor,,2685.56,5501.63,30-87654321-0,Beta Consulting,Good,Good,Excellent,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2793,2793,Geronimo,Coronel,D004,Sales,Permanent,161803.64,,,,,Poor,Good,Fair,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2794,2794,Mia,Romero,D005,Operations,Permanent,141316.47,,,,,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2795,2795,Juan Ignacio,Fernandez,D003,IT,Permanent,132880.22,,,,,Fair,Excellent,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,2796,2796,Renata,Quiroga,D003,IT,Permanent,131389.19,,,,,Excellent,Good,Good,Excellent,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2797,2797,Nicolas,Benitez,D003,IT,Permanent,103316.44,,,,,Good,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2798,2798,Gabriel,Gonzalez,D002,Human Resources,Permanent,116098.19,,,,,Excellent,Good,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2799,2799,Santino,Farias,D002,Human Resources,Permanent,170072.09,,,,,Good,Good,Excellent,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2800,2800,Tomas,Ramos,D005,Operations,Contractor,,2245.95,6114.78,30-11223344-5,Gamma Consulting,Good,Good,Fair,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2801,2801,Benjamin,Suarez,D001,Finance,Permanent,110339.16,,,,,Good,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2802,2802,Benjamin,Lopez,D001,Finance,Permanent,159762.96,,,,,Good,Excellent,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2803,2803,Catalina,Ferreyra,D005,Operations,Permanent,77795.55,,,,,Good,Good,Good,Poor,Poor,0
2026-06-29,legacy_hr_system,employees.csv,2804,2804,Angelina,Ramirez,D004,Sales,Permanent,137577.13,,,,,Good,Excellent,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2805,2805,Micaela,Ramos,D002,Human Resources,Contractor,,2410.58,3084.73,30-11223344-5,Gamma Consulting,Good,Good,Excellent,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2806,2806,Helena,Diaz,D002,Human Resources,Permanent,126556.02,,,,,Good,Good,Poor,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2807,2807,Santino Benjamin,Pereyra,D005,Operations,Contractor,,,3655.06,30-99887766-1,Delta Consulting,Excellent,Good,Poor,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2808,2808,Renata,Acuña,D001,Finance,Permanent,75029.52,,,,,Good,Fair,Poor,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2809,2809,Tomas,Gonzalez,D004,Sales,Permanent,117244.66,,,,,Good,Fair,Fair,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,2810,2810,Joaquin,Gimenez,D001,Finance,Contractor,,2930.05,5048.32,30-12345678-9,Alpha Consulting,Fair,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2811,2811,Maria Guadalupe,Morales,D001,Finance,Permanent,148487.84,,,,,Excellent,Excellent,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2812,2812,Sofia Belen,Sosa,D003,IT,Contractor,,2952.47,6355.5,30-99887766-1,Delta Consulting,Good,Excellent,Excellent,Excellent,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2813,2813,Benjamin,Martinez,D003,IT,Permanent,126727.04,,,,,Good,Excellent,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2814,2814,Juan Ignacio,Pereyra,D001,Finance,Permanent,109607.2,,,,,Good,Poor,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2815,2815,Catalina,Sosa,D002,Human Resources,Permanent,71652.98,,,,,Good,Fair,Fair,Poor,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2816,2816,Alejo,Rojas,D004,Sales,Contractor,,2789.87,4163.61,30-99887766-1,Delta Consulting,Good,Fair,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2817,2817,Delfina,Vazquez,D003,IT,Contractor,,3768.24,4962.48,30-99887766-1,Delta Consulting,Excellent,Fair,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,2818,2818,Milagros,Perez,D001,Finance,Contractor,,2056.5,4672.25,30-99887766-1,Delta Consulting,Poor,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2819,2819,Santiago,Figueroa,D004,Sales,Contractor,,3537.22,6028.03,30-99887766-1,Delta Consulting,Excellent,Excellent,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2820,2820,Ramiro,Martin,D004,Sales,Permanent,146625.12,,,,,Good,Excellent,Fair,Excellent,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2821,2821,Agustin,Lopez,D001,Finance,Permanent,142825.4,,,,,Good,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2822,2822,Valentina ,Gonzalez,D002,Human Resources,Permanent,121802.58,,,,,Excellent,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2823,2823,Mia Valentina,Garcia,D002,Human Resources,Permanent,131649.36,,,,,Good,Fair,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2824,2824,Lorenzo,Romero,D001,Finance,Permanent,157485.15,,,,,Excellent,Good,Excellent,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2825,2825,Luciana,Navarro,D003,IT,Contractor,,1933.78,4150.56,30-87654321-0,Beta Consulting,Good,Good,Poor,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2826,2826,Martina,Villalba,D002,Human Resources,Permanent,96822.94,,,,,Good,Good,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2827,2827,Carmela,Lopez,D004,Sales,Contractor,,3303.32,5730.22,30-11223344-5,Gamma Consulting,Excellent,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2828,2828,Martín,Suarez,D003,IT,Contractor,,2522.42,2109.7,30-87654321-0,Beta Consulting,Excellent,Excellent,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2829,2829,Juan Ignacio,Escobar,D002,Human Resources,Contractor,,2670.22,5413.47,30-99887766-1,Delta Consulting,Good,Good,Fair,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2830,2830,Joaquín,Luna,D002,Human Resources,Permanent,136128.9,,,,,Poor,Good,Good,Poor,Poor,0
2026-06-29,legacy_hr_system,employees.csv,2831,2831,Juan Cruz,Diaz,D003,IT,Contractor,,3342.55,4220.01,30-11223344-5,Gamma Consulting,Poor,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2832,2832,Amparo,Romero,D005,Operations,Permanent,,,,,,Excellent,Fair,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2833,2833,Fausto,Romero,D004,Sales,Contractor,,3412.24,3665.72,30-11223344-5,Gamma Consulting,Excellent,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2834,2834,Santino,Ponce,D003,IT,Contractor,,4747.28,5070.51,30-87654321-0,Beta Consulting,Fair,Excellent,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2835,2835,Tiziana,Torres,D004,Sales,Permanent,102580.55,,,,,Poor,Fair,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2836,2836,Delfina,Herrera,D003,IT,Contractor,,2510.89,4407.06,30-12345678-9,Alpha Consulting,Excellent,Excellent,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2837,2837,Pilar,Paez,D002,Human Resources,Contractor,,2808.4,5616.83,30-11223344-5,Gamma Consulting,Fair,Good,Poor,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2838,2838,Felipe,Soria,D001,Finance,Permanent,125592.49,,,,,Good,Good,Good,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2839,2839,Facundo,Alvarez,D005,Operations,Permanent,98051.05,,,,,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2840,2840,Valentino,Muñoz,D004,Sales,Permanent,176713.22,,,,,Fair,Poor,Poor,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2841,2841,Agustín,Bravo,D002,Human Resources,Contractor,,3039.45,5268.84,30-11223344-5,Gamma Consulting,Good,Fair,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2842,2842,Sofia,Fernandez,D002,Human Resources,Permanent,101753.2,,,,,Good,Excellent,Fair,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,2843,2843,Helena,Rodriguez,D001,Finance,Permanent,130893.47,,,,,Excellent,Fair,Excellent,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2844,2844,Valentino,Roldan,D005,Operations,Permanent,129333.3,,,,,Poor,Excellent,Fair,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2845,2845,Malena,Lopez,D002,Human Resources,Permanent,63310.52,,,,,Good,Good,Excellent,Fair,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,2846,2846,Alma,Cruz,D005,Operations,Contractor,,4612.22,5790.64,30-99887766-1,Delta Consulting,Fair,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2847,2847,Juan Martin,Caceres,D003,IT,Contractor,,2682.24,3397.73,30-11223344-5,Gamma Consulting,Fair,Fair,Good,Excellent,Poor,1
2026-06-29,legacy_hr_system,employees.csv,2848,2848,Luca,Cabrera,D003,IT,Permanent,130426.85,,,,,Fair,Excellent,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2849,2849,Mateo,Valdez,D005,Operations,Contractor,,3069.36,4855.67,30-11223344-5,Gamma Consulting,Excellent,Good,Fair,Excellent,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2850,2850,Ian,Rodriguez,D004,Sales,Permanent,125747.32,,,,,Good,Fair,Fair,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2851,2851,Jazmín,Aguirre,D001,Finance,Permanent,135187.23,,,,,Good,Good,Good,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2852,2852,Jeronimo,Luna,D001,Finance,Permanent,163419.17,,,,,Excellent,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2853,2853,Luana,Garcia,D002,Human Resources,Contractor,,3454.48,3450.34,30-87654321-0,Beta Consulting,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2854,2854,Sebastian,Ponce,D003,IT,Permanent,160876.89,,,,,Excellent,Good,Excellent,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,2855,2855,Emma,Romero,D003,IT,Permanent,169218.44,,,,,Good,Fair,Good,Excellent,Poor,0
2026-06-29,legacy_hr_system,employees.csv,2856,2856,Clara,Paez,D002,Human Resources,Contractor,,5521.65,3376.51,30-12345678-9,Alpha Consulting,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2857,2857,Mia,Fernandez,D004,Sales,Permanent,127286.46,,,,,Good,Poor,Good,Fair,Poor,0
2026-06-29,legacy_hr_system,employees.csv,2858,2858,Dante,Gonzalez,D005,Operations,Permanent,57537.04,,,,,Fair,Good,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2859,2859,Giovanni,Gonzalez,D002,Human Resources,Permanent,136594.47,,,,,Good,Excellent,Good,Excellent,Poor,0
2026-06-29,legacy_hr_system,employees.csv,2860,2860,Valentin,Vazquez,D003,IT,Permanent,103553.99,,,,,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2861,2861,Martina,Pereyra,D003,IT,Permanent,,,,,,Poor,Poor,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2862,2862,Jazmin,Figueroa,D002,Human Resources,Permanent,96761.55,,,,,Good,Excellent,Poor,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2863,2863,Tobias,Acosta,D003,IT,Permanent,69324.51,,,,,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2864,2864,Emma,Castro,D002,Human Resources,Permanent,105862.09,,,,,Fair,Good,Excellent,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2865,2865,Benjamin,Ojeda,D004,Sales,Permanent,60735.37,,,,,Fair,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2866,2866,Maria Guadalupe,Fernandez,D002,Human Resources,Permanent,142532.98,,,,,Fair,Good,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2867,2867,Juana,Moreno,D004,Sales,Contractor,,,4528.46,30-12345678-9,Alpha Consulting,Good,Good,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2868,2868,Catalina,Suarez,D002,Human Resources,Permanent,57665.65,,,,,Fair,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2869,2869,Julieta,Quiroga,D001,Finance,Permanent,110391.07,,,,,Fair,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2870,2870,Alma Mia,Cardozo,D004,Sales,Permanent,169301.34,,,,,Fair,Excellent,Good,Excellent,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,2871,2871,Benjamin,Medina,D003,IT,Permanent,130819.44,,,,,Good,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2872,2872,Thiago Nahuel,Hernandez,D004,Sales,Contractor,,2309.21,4468.8,30-99887766-1,Delta Consulting,Poor,Excellent,Good,Poor,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2873,2873,Lola,Caceres,D001,Finance,Contractor,,3014.41,4972.63,30-99887766-1,Delta Consulting,Excellent,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2874,2874,Thiago,Medina,D004,Sales,Permanent,78994.25,,,,,Good,Fair,Good,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2875,2875,Juan Manuel,Guzman,D001,Finance,Permanent,137777.02,,,,,Fair,Excellent,Poor,Fair,Poor,1
2026-06-29,legacy_hr_system,employees.csv,2876,2876,Bautista,Escobar,D004,Sales,Contractor,,836.49,3870.12,30-11223344-5,Gamma Consulting,Excellent,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2877,2877,Ignacio,Gonzalez,D001,Finance,Contractor,,2609.38,5133.33,30-87654321-0,Beta Consulting,Poor,Fair,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2878,2878,Pedro,Perez,D004,Sales,Permanent,,,,,,Excellent,Good,Good,Excellent,Poor,0
2026-06-29,legacy_hr_system,employees.csv,2879,2879,Rosario,Molina,D001,Finance,Permanent,77833.11,,,,,Good,Fair,Excellent,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2880,2880,Geronimo,Caceres,D003,IT,Permanent,90450.21,,,,,Fair,Good,Fair,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,2881,2881,Catalina,Lucero,D002,Human Resources,Permanent,125960.4,,,,,Good,Good,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2882,2882,Abril,Rodriguez,D003,IT,Permanent,117627.98,,,,,Good,Excellent,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2883,2883,Rosario,Peralta,D004,Sales,Contractor,,2536.7,4019.17,30-99887766-1,Delta Consulting,Fair,Good,Good,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2884,2884,Tomas Benjamin,Gomez,D004,Sales,Contractor,,3556.93,3982.31,30-99887766-1,Delta Consulting,Good,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2885,2885,Guadalupe,Rios,D005,Operations,Contractor,,2929.53,6669.94,30-99887766-1,Delta Consulting,Good,Good,Excellent,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2886,2886,Guadalupe,Lopez,D002,Human Resources,Permanent,77289.52,,,,,Good,Excellent,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2887,2887,Lautaro Benjamin,Rodriguez,D005,Operations,Permanent,64444.72,,,,,Fair,Good,Fair,Good,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,2888,2888,Paloma,Diaz,D002,Human Resources,Contractor,,3626.87,3821.36,30-87654321-0,Beta Consulting,Poor,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2889,2889,Lautaro Gabriel,Martinez,D002,Human Resources,Contractor,,2745.41,3718.84,30-12345678-9,Alpha Consulting,Poor,Excellent,Excellent,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2890,2890,Santino,Suarez,D001,Finance,Permanent,112206.0,,,,,Good,Fair,Fair,Good,Fair,1
2026-06-29,legacy_hr_system,employees.csv,2891,2891,Luisana,Silva,D002,Human Resources,Permanent,167956.14,,,,,Poor,Good,Good,Good,Good,1
2026-06-29,legacy_hr_system,employees.csv,2892,2892,Rafael,Diaz,D005,Operations,Contractor,,3641.7,5362.22,30-12345678-9,Alpha Consulting,Good,Good,Poor,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2893,2893,Maria Emilia,Martinez,D001,Finance,Permanent,77513.19,,,,,Good,Excellent,Poor,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2894,2894,Benicio,Perez,D002,Human Resources,Contractor,,2079.08,1660.92,30-99887766-1,Delta Consulting,Good,Good,Poor,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2895,2895,Agostina,Garcia,D003,IT,Contractor,,2352.5,5456.7,30-12345678-9,Alpha Consulting,Fair,Poor,Good,Poor,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2896,2896,Isabella,Romero,D003,IT,Contractor,,3413.56,4278.49,30-87654321-0,Beta Consulting,Good,Fair,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2897,2897,Pilar,Pereyra,D004,Sales,Contractor,,2982.16,3811.11,30-11223344-5,Gamma Consulting,Poor,Excellent,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2898,2898,Juan Ignacio,Vega,D005,Operations,Permanent,126142.77,,,,,Poor,Fair,Good,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2899,2899,Agostina,Rojas,D004,Sales,Permanent,142976.35,,,,,Good,Excellent,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2900,2900,Juana,Rios,D005,Operations,Contractor,,1707.29,4799.65,30-87654321-0,Beta Consulting,Good,Good,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,2901,2901,Juan,Leiva,D004,Sales,Contractor,,3745.95,4084.9,30-87654321-0,Beta Consulting,Good,Good,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2902,2902,Alma Valentina,Acuña,D005,Operations,Permanent,141021.02,,,,,Good,Excellent,Good,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2903,2903,Bautista,Paez,D002,Human Resources,Permanent,204439.63,,,,,Poor,Good,Fair,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2904,2904,Malena,Rodriguez,D005,Operations,Permanent,116869.72,,,,,Fair,Good,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2905,2905,Alfonsina,Garcia,D002,Human Resources,Permanent,131799.21,,,,,Poor,Fair,Good,Excellent,Fair,1
2026-06-29,legacy_hr_system,employees.csv,2906,2906,Maximiliano,Gomez,D003,IT,Contractor,,2409.55,4681.25,30-12345678-9,Alpha Consulting,Good,Poor,Poor,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,2907,2907,Victoria,Quiroga,D001,Finance,Contractor,,3368.22,4694.84,30-99887766-1,Delta Consulting,Good,Good,Excellent,Excellent,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2908,2908,Guillermina,Hernandez,D003,IT,Contractor,,2184.24,4706.36,30-11223344-5,Gamma Consulting,Fair,Good,Good,Good,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2909,2909,Maximo,Morales,D004,Sales,Permanent,163865.88,,,,,Fair,Good,Excellent,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2910,2910,Juana,Martin,D002,Human Resources,Permanent,133459.07,,,,,Good,Fair,Good,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,2911,2911,Juan Pablo,Fernandez,D001,Finance,Contractor,,3769.59,4262.99,30-87654321-0,Beta Consulting,Excellent,Excellent,Fair,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2912,2912,Lautaro,Acosta,D004,Sales,Contractor,,3599.92,4779.27,30-12345678-9,Alpha Consulting,Good,Excellent,Fair,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2913,2913,Mia Valentina,Garcia,D002,Human Resources,Contractor,,2239.27,4818.52,30-87654321-0,Beta Consulting,Good,Excellent,Good,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2914,2914,Isabella,Hernandez,D002,Human Resources,Contractor,,2206.64,3867.12,30-12345678-9,Alpha Consulting,Fair,Good,Excellent,Poor,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2915,2915,Francisco,Duarte,D004,Sales,Contractor,,,4797.24,30-99887766-1,Delta Consulting,Excellent,Fair,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2916,2916,Mia Valentina,Ramirez,D003,IT,Contractor,,2048.61,5553.99,30-11223344-5,Gamma Consulting,Good,Fair,Excellent,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2917,2917,Alma,Moreno,D005,Operations,Permanent,137160.19,,,,,Good,Fair,Good,Excellent,Good,1
2026-06-29,legacy_hr_system,employees.csv,2918,2918,Juan Cruz,Luna,D002,Human Resources,Permanent,98858.15,,,,,Good,Poor,Good,Good,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2919,2919,Genaro,Mansilla,D004,Sales,Contractor,,1769.93,,30-99887766-1,Delta Consulting,Good,Fair,Excellent,Fair,Good,0
2026-06-29,legacy_hr_system,employees.csv,2920,2920,Tomàs,Sanchez,D003,IT,Permanent,106621.69,,,,,Fair,Good,Poor,Good,Poor,0
2026-06-29,legacy_hr_system,employees.csv,2921,2921,Valentino,Caceres,D004,Sales,Contractor,,3090.51,4136.88,30-87654321-0,Beta Consulting,Good,Good,Good,Good,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,2922,2922,Joaquin,Perez,D004,Sales,Permanent,59776.29,,,,,Good,Excellent,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2923,2923,Pilar,Valdez,D004,Sales,Contractor,,2689.32,4194.38,30-87654321-0,Beta Consulting,Good,Good,Good,Fair,Fair,1
2026-06-29,legacy_hr_system,employees.csv,2924,2924,Milo,Gonzalez,D003,IT,Contractor,,3506.93,3801.8,30-12345678-9,Alpha Consulting,Good,Fair,Fair,Good,Excellent,1
2026-06-29,legacy_hr_system,employees.csv,2925,2925,Benicio,Medina,D001,Finance,Unknown,170360.24,,,,,Good,Good,Excellent,Fair,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2926,2926,Mateo,Blanco,D002,Human Resources,Contractor,,1470.69,5811.17,30-87654321-0,Beta Consulting,Good,Good,Good,Poor,Good,0
2026-06-29,legacy_hr_system,employees.csv,2927,2927,Luz Milagros,Garcia,D005,Operations,Permanent,113270.43,,,,,Good,Poor,Good,Poor,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2928,2928,Renzo,Mansilla,D001,Finance,Permanent,145787.55,,,,,Excellent,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2929,2929,Helena,Carrizo,D001,Finance,Permanent,122394.04,,,,,Good,Good,Poor,Excellent,Good,0
2026-06-29,legacy_hr_system,employees.csv,2930,2930,Felipe,Martinez,D001,Finance,Permanent,154186.67,,,,,Good,Good,Good,Good,Good,0
2026-06-29,legacy_hr_system,employees.csv,2931,2931,Martina,Sanchez,D004,Sales,Contractor,,2690.11,3401.38,30-11223344-5,Gamma Consulting,Excellent,Fair,Fair,Excellent,Excellent,0
2026-06-29,legacy_hr_system,employees.csv,2932,2932,Juan Ignacio,Perez,D005,Operations,Permanent,162615.13,,,,,Poor,Excellent,Good,Fair,Fair,0
2026-06-29,legacy_hr_system,employees.csv,2933,2933,Santiago,Ortiz,D004,Sales,Contractor,,2909.22,4721.56,30-99887766-1,Delta Consulting,Poor,Fair,Good,Good,Good,0
